番王小丑何足论,2,番王小丑何足论，
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,334398299.12108517,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,335198947.39660245,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,335754418.97184259,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,336187491.08680344,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,337541034.63849062,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,337547852.30374372,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,337547852.30374372,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,341301848.46933049,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,342501802.15125346,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,343555731.84623802,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,343581750.07335609,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,344176750.52365702,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,346720326.195113,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,352798498.53418815,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,353260075.5548231,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,354806078.2771914,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,354941355.17202729,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,354985792.88449752,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,357582038.31844181,0.14285714285714285
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,358844251.42575699,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,359048924.71101737,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,360854452.86462432,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,367608105.72517961,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,367876861.67057562,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,367974675.59742707,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,368486788.56392807,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,372251242.57635176,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,373012322.56318891,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,373069280.49448889,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,373100331.14201158,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,374464835.16594517,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,374548599.45536989,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,375562311.93090057,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,375903036.49572039,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,376961281.07515633,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,377194995.58593327,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,378065794.50004733,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,378754235.50327927,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,380110816.12794477,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,386189674.00385308,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,387254385.29462206,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,387632905.88413811,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,388359146.8551926,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,389944097.96095181,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,390368004.50239593,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,390729246.52143234,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,393252696.00183082,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,393562864.06996322,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,393607079.45402515,0.14285714285714285
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,393905981.7573545,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,395227675.05061871,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,395338858.04302531,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,396227414.66593629,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,396496969.40269887,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,397341982.25198311,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,397716185.32723987,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,398343065.76867324,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,399432609.37399548,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,399503365.18252832,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,401025498.1249103,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,401145484.26963925,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,401367340.21357405,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,403886875.1340186,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,404860298.09527498,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,405154184.99134815,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,407050519.96599197,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,410883670.02920955,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,411907484.12191135,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,413119135.43358904,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,413119135.43358904,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,413407384.35735995,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,413427188.6264953,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,414248544.13418055,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,416788412.41483551,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,418152400.48849589,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,418209144.78163117,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,418840905.19972831,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,419507799.18581492,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,423078987.05408221,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,424156996.04424548,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,424156996.04424548,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,424553228.07960749,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,425796284.37567848,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,428306315.24124557,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,428431210.36938614,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,429039793.19555175,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,432056884.51273078,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,432195767.33733803,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,432495868.71501291,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,434310099.77981949,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,435664366.01821059,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,436081059.07190919,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,436145452.39062947,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,436228091.14502305,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,439269669.27658629,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,440222533.42773938,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,443272357.25831121,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,446661285.01459461,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,447341467.42481762,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,448289361.11507976,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,448686702.17295915,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,448943102.72936922,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,449344656.88484037,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,450806160.58961308,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,453844562.17858589,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,455996802.08904475,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,456861861.27367908,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,457301053.74746215,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,457910290.14706373,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,459464825.82384193,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,460524567.01624352,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,461128951.11837655,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,461342610.35373384,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,461922175.95170003,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,462168945.60413754,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,463903232.29356706,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,464891676.80409396,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,465278669.57213938,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,466574750.90741324,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,468294537.1330179,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,469705593.03961176,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,472099807.9789235,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,472538754.6491276,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,475481306.05973953,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,477934072.41092396,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,478459664.91587746,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,478466194.20858198,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,478525734.57160687,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,479130950.21583092,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,480326549.94273752,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,482172458.33566195,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,482539716.26115459,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,483039497.43282813,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,486561982.93988949,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,489598673.75017369,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,494317674.09167367,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,496409127.87650216,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,498392617.57080716,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,498529924.46388471,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,499173240.20137644,0.14285714285714285
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,499218798.39094204,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,499251236.92175883,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,499935339.40936077,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,501394122.0440222,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,501771736.28812212,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,502599441.43368101,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,506227096.87329853,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,507870022.98034728,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,508340929.70285314,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,509547253.64635259,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,509747367.15612447,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,511880203.31522733,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,513467980.85442317,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,515231523.79594898,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,517079401.27491117,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,518134362.23463076,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,519252057.04449904,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,519330795.97124833,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,520342048.13157928,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,522386677.00405055,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,523180755.78972501,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,523413935.67632878,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,524146210.91730177,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,528229070.25702471,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,529235912.56243384,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,529804566.35714757,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,531792630.89728135,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,531878459.9321332,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,532439545.80661273,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,532474874.66044044,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,532593337.60536695,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,532716875.2697593,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,533622738.63630146,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,533776512.8848151,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,535393338.88968009,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,536582161.12836415,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,537053227.88326156,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,537427056.33327603,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,538192308.95382464,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,545582972.27583528,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,547401332.60045493,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,548764273.05946636,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,549264295.31960797,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,550632635.72684157,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,551381860.65808713,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,555963582.71555436,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,562056682.75989544,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,562074280.46912396,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,562484369.0501523,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,565892131.16161811,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,566093287.87800455,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,567521145.81537783,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,567624994.68484747,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,569715248.12505078,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,569818384.69629514,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,572282755.08825421,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,573531821.83132875,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,574338889.67912173,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,574975680.54989326,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,576708869.02875233,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,578701123.9917587,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,583395396.11994219,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,585476053.78484452,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,586866762.36109877,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,588294732.1015352,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,589133824.39699948,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,590346068.2152884,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,590686946.5945555,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,596818063.2152704,0.14285714285714285
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,598196866.88435292,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,601009197.69316769,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,603953845.35747397,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,609334089.90139198,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,609524114.38167095,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,617078696.95892203,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,617307918.47646177,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,617307918.47646177,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,617727760.24136817,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,618589660.03769505,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,619084656.73454702,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,619601412.65326142,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,620227034.52757072,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,621207600.47749245,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,623409990.39301753,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,624071189.33639371,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,626688013.9315846,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,628012893.20607805,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,629536052.74212813,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,636737614.54255009,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,636930396.31690395,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,637281988.26324558,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,640268873.03784215,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,641974946.24916637,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,642467939.61229539,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,645363887.18983698,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,645974026.8750025,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,646978043.36680222,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,653026929.01452267,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,658378343.21527565,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,658931507.26387739,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,659742920.11242187,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,665280073.56935751,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,666275123.98654306,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,669378348.73854411,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,673007171.17860901,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,673007171.17860901,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,674381022.33148527,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,676845751.35555065,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,677677293.63240683,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,679353096.45082474,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,683122903.09474707,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,684431157.41377759,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,685906514.20204556,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,692117365.21832764,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,699609777.23659515,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,699619702.5559808,0.0
