有生之日责当尽,7,有生之日责当尽，
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,3375741974.041698,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,3376313372.6764307,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,3389063370.4442358,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,3400027840.7278233,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,3453554088.7168403,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,3455912580.0766563,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,3468568602.7917089,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,3500573096.5937872,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,3504564420.9793377,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,3526230209.4737334,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,3532151060.5950179,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,3533795369.7252488,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,3552966734.7824764,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,3578157576.1913638,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,3594037877.7537103,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,3597251836.9519582,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,3625579485.492125,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,3625579485.492125,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,3653544528.1593661,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,3658179875.9935951,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,3665430886.3549862,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,3665430886.3549862,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,3674547949.7795324,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,3675984994.2417593,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,3688562821.4710464,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,3701460346.106863,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,3766395485.0533671,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,3781181177.7108679,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,3804119942.8671627,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,3805140439.6508088,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,3812343185.1002336,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,3813368547.5541534,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,3819278708.2235727,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,3828706859.5414896,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,3836562591.3862362,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,3836562591.3862362,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,3862690763.2987099,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,3874500050.470048,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,3874500050.470048,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,3886441008.2833152,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,3923503836.958024,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,3946125834.4213171,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,3951620154.0388293,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,3967364532.7512808,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,3967451359.0735168,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,3976988343.1850796,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,3978367410.1753955,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,3989440561.4418449,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,3999067878.1244926,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,4013370414.6384234,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,4013370414.6384234,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,4020635030.1792307,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,4088126543.865675,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,4098743787.1375322,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,4106325426.526638,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,4109906354.5963969,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,4162992095.2967315,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,4166756460.1188564,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,4172288192.0730777,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,4175973498.9625182,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,4181050955.5163302,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,4200734267.7649932,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,4201157960.5681987,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,4211226032.6505442,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,4253208943.5580573,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,4257065791.8068399,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,4279205383.8729296,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,4312359570.3788195,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,4316520348.6937761,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,4320437649.4046879,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,4333959319.1521196,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,4342530989.4988489,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,4344280221.8693266,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,4347633665.0062771,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,4366716032.2937822,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,4379447416.8689299,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,4387344422.3281012,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,4387687893.633091,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,4441317680.5580263,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,4445210081.5149603,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,4465184819.7785711,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,4468519437.0557041,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,4495609999.673295,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,4514677631.0270863,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,4515523067.6603804,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,4522101753.2902088,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,4525291068.0509758,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,4528514741.6894779,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,4529802300.8305759,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,4570176154.7589607,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,4597934525.3776073,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,4599429874.9792633,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,4604371873.1678381,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,4631628368.4432354,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,4633424553.9397278,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,4637471379.2993755,0.14285714285714285
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,4640184660.953434,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,4645010575.3690186,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,4662781147.659502,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,4662781147.659502,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,4686299695.5212803,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,4687342714.9005651,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,4712383267.0794487,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,4724625834.901372,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,4804380373.3633766,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,4807696734.324667,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,4841569174.187933,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,4871061033.3456583,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,4885522711.1595592,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,4892151434.0812435,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,4921186469.1557903,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,4984107889.7445631,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,4988731927.859602,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,4992219104.326478,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,5004695351.6815042,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,5014565018.1671734,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,5037281872.8801384,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,5047417012.9422979,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,5051476836.420557,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,5073859723.9416189,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,5100083576.5159235,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,5114638209.768486,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,5144541633.4447746,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,5155482672.5434246,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,5165966356.609725,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,5193973676.8502722,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,5230252560.2805977,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,5246699063.3925705,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,5248693822.4470873,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,5250250389.5301189,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,5252618673.3732595,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,5275434134.1762037,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,5279578403.6347761,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,5287002369.3066435,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,5316935897.2296638,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,5336881790.0667648,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,5339969280.5746441,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,5344680926.0292187,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,5401917293.3042774,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,5445546891.4503393,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,5452659905.8979445,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,5458217582.5812397,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,5478972782.1041498,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,5485090961.4375525,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,5492680477.1608582,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,5497890822.4522238,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,5499585301.53127,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,5503701007.8858433,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,5514046308.7058868,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,5514839542.023262,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,5524029807.2977228,0.14285714285714285
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,5524479447.1784191,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,5558792962.4209347,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,5567306704.5159616,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,5596619074.8659372,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,5610731381.9607868,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,5629062143.1530571,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,5631068984.1098652,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,5677824331.994586,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,5712198018.1655979,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,5758580503.5077677,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,5769749180.2059889,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,5801525938.2138739,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,5802943686.0729351,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,5817022651.086813,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,5823926768.8451357,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,5883238946.8923111,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,5904450027.3764019,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,5904996016.313118,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,5950365011.142333,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,6058204445.8573313,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,6062013634.744029,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,6093012808.5479336,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,6121339927.2455196,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,6126054993.9198666,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,6130608298.9240189,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,6137239115.7376938,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,6143909822.3935757,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,6171869830.714942,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,6172915117.6087551,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,6174142549.9587841,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,6198317194.5350456,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,6200016217.3693142,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,6227889506.7265406,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,6253201163.6329889,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,6270592038.6884203,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,6305502016.8952932,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,6315415298.9708252,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,6346296674.881525,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,6394415417.1110439,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,6394415417.1110439,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,6410793397.9297829,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,6418443395.9660349,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,6447050812.2673912,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,6450705636.0828009,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,6453351570.5455875,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,6457502568.4855967,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,6475933164.385354,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,6480491999.235178,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,6500684479.5972662,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,6501451823.8011999,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,6575447047.7873354,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,6604845459.2792797,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,6604845459.2792797,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,6610886983.4951363,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,6617227405.2833366,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,6619920196.8851528,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,6621162851.5943022,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,6639372322.102684,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,6658478482.8728638,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,6675749159.9064474,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,6724955365.0433588,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,6733242978.640769,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,6773509253.7897835,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,6775245190.0117102,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,6826581775.6338701,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,6829438496.090373,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,6838186370.4293165,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,6883431092.906333,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,6884416737.0558624,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,7012717436.993144,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,7033056053.5823288,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,7057955716.4878454,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,7066871636.7634516,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,7133668246.384099,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,7168823339.8133411,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,7200024067.5431452,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,7209827241.8567448,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,7225915087.7820959,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,7255113914.9582214,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,7291339022.2520056,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,7342110764.6220884,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,7355122278.7674055,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,7358808094.1519356,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,7381043715.0630999,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,7419179578.2720852,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,7475675002.7377481,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,7504524350.5201607,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,7509050888.1875477,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,7510575746.9756918,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,7526788863.8606462,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,7539729080.8611288,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,7539729080.8611288,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,7542546016.7833967,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,7572965081.6465378,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,7591368657.1693745,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,7657480119.1625109,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,7661171791.8496437,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,7679322755.7440491,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,7686858377.4866991,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,7737015350.9960623,0.0
