敌血飞溅石榴裙,0,敌血飞溅石榴裙。
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,1036140427.7769864,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,1049943341.0170494,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,1052178566.4747204,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,1052474859.7303866,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,1056712302.4672904,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,1059630669.5072635,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,1062133735.0810561,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,1063262273.2273792,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,1063731505.7450531,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,1065053842.8106881,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,1067586444.4657359,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,1070952245.8333387,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,1075431837.7801645,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,1076023361.4649229,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,1076980595.1129558,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,1081027588.9010265,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,1082871306.4183335,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,1090547452.9723916,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,1095324235.6440341,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,1098904738.9017012,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,1100384656.4752169,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,1101472253.7550135,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,1103552520.9647529,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,1106101153.6783857,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,1114141605.0199955,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,1116158673.3664861,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,1120133722.2949967,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,1120746347.711355,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,1121910944.5690839,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,1122056684.9442132,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,1125825239.9771709,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,1126848071.1613717,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,1139207416.4349434,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,1143345574.6580119,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,1147766935.2874455,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,1148116911.4086161,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,1152909284.2570152,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,1158959721.9956892,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,1160967907.9784667,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,1161207915.6841938,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,1164102902.9765928,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,1164136296.9412136,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,1166692074.4963174,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,1176122757.3524354,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,1176177861.6931803,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,1176633948.0164821,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,1182224349.7539775,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,1183158725.068274,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,1184502838.5834744,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,1187094634.8187847,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,1196944818.3085692,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,1214112643.9414794,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,1214484125.374728,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,1215431467.956934,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,1215455190.3906612,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,1218895694.5454624,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,1221987517.5912609,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,1224044345.9225965,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,1224290578.9598649,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,1227271058.8737781,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,1229600586.8646932,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,1233726575.4100084,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,1235450624.397301,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,1240585822.6829534,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,1243447652.0315037,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,1243917447.745739,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,1254625730.8934004,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,1254922801.8721797,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,1262084151.2921596,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,1271370391.0213947,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,1277629048.6990409,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,1277863855.4188457,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,1279560380.1140797,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,1282621212.8424807,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,1298056687.3558979,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,1298393868.2556415,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,1299189946.9279051,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,1300217905.4966476,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,1300849444.320153,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,1304544016.8286529,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,1308393436.1997635,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,1309834983.2125285,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,1313853683.6519847,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,1313861825.6640303,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,1316413955.9222584,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,1319715650.9497888,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,1327806024.6682384,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,1329998794.8282421,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,1330986791.9183886,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,1332844652.4425867,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,1333693859.7265007,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,1334565224.7179263,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,1336154289.3946319,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,1339372584.7745736,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,1343894884.5094187,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,1343974608.4086666,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,1347215462.6154459,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,1348752465.9182138,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,1365366518.7874348,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,1371697106.3148925,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,1374483658.7292798,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,1376296822.4850383,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,1378101130.4838192,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,1378745206.8527098,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,1390827950.033983,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,1392970442.0991328,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,1398431352.1232238,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,1400529139.7492282,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,1402817528.0606668,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,1403617940.3306329,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,1403659239.3757019,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,1403659239.3757019,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,1407694092.1472354,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,1408014535.6477778,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,1410454823.1470747,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,1411026235.2675266,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,1419770222.8650677,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,1421712948.8015072,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,1423491069.5791633,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,1430642013.8680758,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,1435096008.3010583,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,1436097891.495544,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,1445591201.381592,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,1451630252.8053584,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,1453850710.518405,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,1460872250.5562572,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,1461399895.2734723,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,1464012851.25439,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,1466255023.5006888,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,1470793824.9155192,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,1470818401.0206668,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,1472905529.2481411,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,1478605953.822324,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,1482849500.5834851,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,1483584011.1648316,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,1486381678.0582595,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,1487252067.9155982,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,1490172895.0324538,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,1493874242.3734171,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,1495153245.2752197,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,1496827159.1445179,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,1500163172.2010789,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,1500561495.4655535,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,1501331512.5829282,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,1505705506.0936224,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,1507513500.6738374,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1508391561.4089727,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,1513275609.3018177,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,1514047352.1002944,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,1525764211.3637023,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,1532770927.4886122,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,1537506288.391742,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1547665217.5339572,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,1548640840.4701467,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,1553001190.9718451,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,1560908222.9185009,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,1564975837.6726258,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,1566664962.8383172,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,1568851991.931766,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,1570023297.9630108,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,1572026951.0726416,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,1577604871.068547,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,1606253080.8025577,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,1613087694.4258192,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,1614707724.8569663,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,1617820891.1001832,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,1619280659.3664877,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,1624269914.4433527,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,1626604777.8003755,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,1628446541.7794366,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,1628575830.230983,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1630082198.5453553,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,1630382644.4922354,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,1633231635.5808187,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,1633271528.3756783,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,1647081813.7152038,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,1648779483.4656699,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,1664388786.3144896,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,1664696753.869489,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,1666869093.077965,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,1671093076.0297606,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,1671093076.0297606,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,1672267047.9480169,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,1677879256.2531269,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,1677961664.6183355,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,1684113517.8184879,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,1684592061.2636237,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,1687726434.8524251,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,1691558980.8095157,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,1702973568.4494965,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,1703539020.2120311,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,1713798489.331197,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,1715918141.7140841,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,1722068694.0542421,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,1743354584.5357864,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,1744561389.2926452,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,1763857224.205111,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,1763857224.205111,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,1766232744.561969,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,1775195733.7144306,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,1775480891.0464211,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,1775530608.5632522,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,1776446565.4486444,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,1781605782.7888327,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,1783400361.2842932,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,1786832587.9861107,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,1789657831.8855948,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,1798210446.7963293,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,1811054707.1231816,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,1839000707.5595176,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,1839000707.5595176,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,1842633770.8616168,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,1844615934.3399208,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,1848051849.745769,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,1848639397.3428793,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,1850396983.8263352,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,1852434593.51648,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,1858954786.9891853,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,1868686894.3915076,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,1869083468.9557936,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,1869083468.9557936,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,1870033252.5467761,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,1886559537.4484665,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,1902136563.0989728,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,1924234676.1962128,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,1933770374.1327374,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,1934012672.7095501,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,1937050890.9177978,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,1955864924.3988822,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,1963166514.0853369,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,1970095267.5005605,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,1970095267.5005605,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,1972822844.3614538,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,1988417527.9950099,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,2004382305.100116,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,2018750937.1144385,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,2027552004.7707956,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,2030842971.5188365,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,2032375976.5330169,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,2032617309.9095962,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,2035657089.2375734,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,2035725730.3412349,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,2044340846.2243054,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,2053790126.3361821,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,2064508366.3875635,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,2076362310.0394285,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,2077113445.8602767,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,2078814131.6936269,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,2080756267.5211048,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,2087814018.2593243,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,2095054777.7190254,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,2095687115.4096773,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,2105688212.7076836,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,2109744157.7414193,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,2114647176.7866874,0.0
