敌血飞溅石榴裙,0,敌血飞溅石榴裙。
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,264113912.69029561,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,265518546.5808906,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,265657008.82480463,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,266638607.60404265,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,267068977.11830109,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,267716706.06728804,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,268492265.3796795,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,271525877.97196513,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,271758022.42543226,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,273632711.62911648,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,273643795.29674041,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,273709259.05412221,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,275527596.91215265,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,277283866.05688453,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,277809709.51821733,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,278172102.16448307,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,279831591.48987764,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,280282449.94491857,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,281815404.3667556,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,282161417.11979795,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,282296452.81642503,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,283920134.09281445,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,286654614.71415991,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,288645056.72577453,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,289166234.9208284,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,289169031.8287403,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,289399508.47376484,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,289606675.59984893,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,290813983.63891381,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,292319357.03121537,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,292469857.96057588,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,294331852.52452105,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,295037850.56849068,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,295854764.12689805,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,296064333.63844645,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,296428784.28652573,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,296598459.4718827,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,296742727.38289911,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,298721907.72067392,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,300055142.21658874,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,301525287.82416832,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,301590244.81891364,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,302315118.19988734,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,302481379.39918315,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,302577694.2839728,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,303076544.58775359,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,303909640.93541306,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,304169687.28898728,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,305526575.36615694,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,306156393.4219709,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,306238487.01933235,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,307284361.76155537,0.14285714285714285
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,307790997.16104072,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,308484209.32939172,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,308795052.52949011,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,308834885.38857132,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,309043298.3760761,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,309734502.36750001,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,310275606.4325313,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,310913613.47441012,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,311320694.89630747,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,311555858.3319732,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,311574775.01547515,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,311944702.11277962,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,312504161.9378854,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,314794381.3079071,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,315437689.20397937,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,315964116.69059974,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,317905202.30105442,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,318050469.56211245,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,319695888.06610179,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,320003049.61993378,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,320550107.17608744,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,324693540.46940047,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,325386890.82233113,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,325959544.96291089,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,326831007.37685609,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,326891847.16692203,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,327822462.07207042,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,327937524.91229999,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,328605061.9667182,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,330604632.14015067,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,330654344.29375929,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,332786855.06938154,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,333930459.37240148,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,335761431.42108363,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,335797108.1905418,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,336161934.39519328,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,336161934.39519328,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,337340510.79764915,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,337464902.7285893,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,338835584.81121498,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,339595637.81066662,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,339875919.96412688,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,340083345.85519433,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,341220181.3090387,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,341525936.4310689,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,341825289.12541085,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,343631753.97444844,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,343761319.54343826,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,344206236.72293365,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,344346497.34135509,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,344576389.91561329,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,344818504.71530747,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,345757013.44831818,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,347991143.15053451,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,348732343.13281953,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,348917716.08276141,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,349350505.00959992,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,349456396.01074702,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,350476964.33673263,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,350491484.11254925,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,352129292.2139653,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,352290501.136114,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,353097710.8983804,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,356774383.81280327,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,358325879.26397169,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,359777764.90044296,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,359831058.03243572,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,359966920.46392196,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,360789623.18870443,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,362964234.80433571,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,363172728.42880201,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,364275549.47978055,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,364586475.72296757,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,365114184.39291483,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,365114184.39291483,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,365561090.21507013,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,366064573.54802096,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,366175481.86682492,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,367076115.63597023,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,367678095.75062329,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,368625792.29400116,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,368788773.57314038,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,369936570.80988139,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,370719070.27542835,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,370871235.66597176,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,371060020.04106057,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,371873094.90267217,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,375063652.6802935,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,377263623.90639663,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,377537210.58420825,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,381189608.68484354,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,381309969.92407107,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,381319826.75793928,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,381718633.97212917,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,381788767.48814934,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,383137032.4725107,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,384729455.69159389,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,384782511.46218145,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,384997252.78810161,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,385032895.08675009,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,385457845.93622369,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,386702378.85930985,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,386742555.01172531,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,395587595.91679186,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,396210333.82944149,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,397139920.50475091,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,397324291.94554508,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,398057386.37332726,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,398149131.58478189,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,399168292.13595968,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,399335080.53693473,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,402444549.18529069,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,402769937.23680049,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,403123781.40918088,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,403123781.40918088,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,403252193.58562285,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,404553234.24694532,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,404600665.41098517,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,408740449.72557437,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,409021517.44047761,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,409090512.29115653,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,409611064.01074708,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,409628034.21106225,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,409999922.68334502,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,410021882.6287449,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,411582219.53187549,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,416004277.48872024,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,418426548.14521909,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,420875631.58072913,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,421269798.790097,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,423627743.83478045,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,424015384.76949942,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,424349924.57870269,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,428595128.14083052,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,428691172.51257372,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,428904698.47359306,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,428904698.47359306,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,430196731.59964466,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,431753402.49230653,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,432842017.98117703,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,435774250.77757072,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,436588963.61301374,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,437733776.91614854,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,440999109.66450816,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,442287377.27889156,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,443070765.59577513,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,443122414.0499506,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,443404740.36623061,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,443757236.04054409,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,446272199.07715011,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,447596485.20817596,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,447647599.69868708,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,452235101.53370285,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,453592769.42510343,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,455579783.10637766,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,456787640.50791049,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,457079994.35215867,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,457963071.94087249,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,458412199.13211012,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,459297823.11656672,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,459448277.60494709,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,459783494.02282262,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,460755547.17669457,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,461578132.07644951,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,461794189.66872257,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,462840970.94738543,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,463286382.56386894,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,466560008.00972271,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,466900210.72651118,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,468725720.62458909,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,473233183.98251587,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,476566127.65039241,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,476851739.62503612,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,479693071.95356447,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,479758149.26657003,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,483087889.67184269,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,483113233.5238685,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,487134470.72871,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,487406116.65786266,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,487406116.65786266,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,489476496.67635983,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,490620125.91708988,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,492338113.66264868,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,494647173.90056407,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,495901571.52074522,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,497363372.04520786,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,503998945.58373892,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,504101800.13903296,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,509893269.04554743,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,512265575.35857737,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,512760579.31904912,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,512760579.31904912,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,514272154.13215071,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,516328482.21052372,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,519412953.8456077,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,519509039.0604347,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,521397268.25182945,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,523584944.57271898,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,523584944.57271898,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,524000406.97563148,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,527654358.5466277,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,533581608.4021458,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,533608908.97845346,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,534188502.85093945,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,536122505.53869426,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,540976189.29850447,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,540978060.20647216,0.0
