我一剑能挡百万的兵,14,我一剑能挡百万兵。
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,2760250343.9293184,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,2761142243.3315716,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,2783139048.6731105,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,2783323813.3603654,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,2789155808.709568,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,2812056753.9519773,0.2222222222222222
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,2837322705.0234857,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,2845635396.8979669,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,2850053972.58252,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,2876385120.2512894,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,2884414226.4401345,0.2222222222222222
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,2896285271.4446497,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,2916109202.557786,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,2928386247.5021739,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,2934682965.5582218,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,2951326573.7785902,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,2956189221.6847067,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,2963147013.7731314,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,2990206783.9073925,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,2994120436.2872977,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,3005719810.4458146,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,3010355066.9193168,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,3013164746.8385091,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,3014075807.0790191,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,3017644363.1991487,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,3024190184.0893273,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,3027231529.4586935,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,3047365989.7038841,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,3057425911.0421476,0.2222222222222222
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,3057517512.9913554,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,3058426235.6883283,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,3065897424.2599373,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,3072058353.0559225,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,3085264156.7651219,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,3107513887.9598298,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,3109544191.623456,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,3110281525.0292239,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,3114037342.5362158,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,3140516811.8875942,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,3158795455.8882089,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,3175984367.0617738,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,3184015535.4894361,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,3185819665.5307126,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,3205688888.6295996,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,3210356286.4772229,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,3228614846.8623996,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,3231222547.3400202,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,3241945288.4566402,0.2222222222222222
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,3248753329.4857755,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,3259447452.6392908,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,3265507094.9962888,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,3278640723.0680656,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,3284989574.793839,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,3285571595.3840284,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,3289350394.8645458,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,3290120086.8151684,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,3300123437.8265619,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,3306397983.5427876,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,3307392542.1869707,0.1111111111111111
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,3315817062.1536593,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,3319500978.0830278,0.2222222222222222
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,3330730778.9370713,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,3341841996.1632481,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,3348651924.317709,0.2222222222222222
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,3349823984.4848199,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,3354180936.859323,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,3361578510.8503466,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,3379393571.1121416,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,3401852666.923727,0.2222222222222222
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,3411428245.2550144,0.2222222222222222
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,3436931130.5816865,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,3443992984.2780809,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,3446871931.7392273,0.2222222222222222
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,3466942630.7404385,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,3471661911.1696272,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,3474606251.7021122,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,3506597749.2334394,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,3510418101.0409036,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,3519083841.4714937,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,3519945015.1073213,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,3521340377.4948997,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,3555602601.1179399,0.3333333333333333
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,3581416188.9171205,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,3589266555.7356043,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,3600044670.6684818,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,3602917925.6556292,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,3602917925.6556292,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,3619258925.4382119,0.2222222222222222
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,3620321118.8149257,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,3627010369.0543647,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,3629150072.5463495,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,3629150072.5463495,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,3633748561.46453,0.2222222222222222
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,3652557721.0698142,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,3653104974.2930284,0.2222222222222222
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,3668819695.021244,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,3682997087.5558834,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,3710248829.3200102,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,3726496474.9376936,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,3746444909.0618968,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,3754476330.5385051,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,3762061581.6168094,0.2222222222222222
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,3764397030.1368022,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,3774241137.7253947,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,3794441903.5795588,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,3803759933.7912679,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,3810051988.1396899,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,3824779254.7319102,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,3830847732.0368352,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,3835649494.6107211,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,3836112770.8505507,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,3866700573.8544893,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,3868076612.5742211,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,3870952042.2519989,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,3871632303.8848763,0.2222222222222222
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,3888842373.1266413,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,3891520148.4326563,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,3892997233.7541871,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,3900953102.0305901,0.2222222222222222
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,3902690667.0799384,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,3924654113.2308264,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,3928803205.8672996,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,3946761972.6438136,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,3947153185.5094395,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,3959862394.4649682,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,3997880492.5997362,0.2222222222222222
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,4009743517.4816418,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,4021759140.4928527,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,4032861245.3894844,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,4032861245.3894844,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,4033745301.1975737,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,4034364864.8000302,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,4034446648.3022504,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,4034446648.3022504,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,4036323883.0516529,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,4040134347.6165881,0.2222222222222222
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,4055503867.1642485,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,4093549742.7777462,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,4099184988.3243408,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,4099722519.6300983,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,4125460126.2044468,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,4132593265.5279436,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,4139378263.7343397,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,4145212155.1431198,0.1111111111111111
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,4148797102.8122249,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,4149477919.5206976,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,4152432478.0157299,0.1111111111111111
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,4155850566.3809814,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,4156095977.9906559,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,4163073913.8958464,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,4165876697.3757544,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,4174095519.4745398,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,4183902783.7906842,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,4186985819.0250583,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,4193520050.7578015,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,4193520050.7578015,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,4199957947.5098119,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,4228828980.6502609,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,4240552587.1274953,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,4294015753.6154156,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,4312157732.1665745,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,4313800708.9463034,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,4328226474.3474627,0.1111111111111111
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,4328402253.4954491,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,4332712245.7408791,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,4374167305.4306107,0.2222222222222222
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,4378423789.4603195,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,4383223198.9189949,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,4389605627.0883389,0.2222222222222222
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,4394500186.9588585,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,4402168950.3936453,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,4421220383.2384558,0.1111111111111111
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,4440188228.6794596,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,4441953984.4852371,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,4473349415.7990007,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,4504065126.9755669,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,4508087748.6787243,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,4514736089.46311,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,4515787658.9928017,0.2222222222222222
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,4529376903.1064301,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,4570947996.7782784,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,4572095189.5696754,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,4583720801.8800716,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,4584565411.2220354,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,4585963810.6495409,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,4586750220.8612299,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,4606852161.5290279,0.2222222222222222
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,4615322877.8394918,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,4624315148.4604521,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,4648970333.8642845,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,4649328756.2359886,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,4672186515.8288403,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,4678010790.9250975,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,4691981554.5747147,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,4715700404.3133755,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,4717316886.0780878,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,4732419055.456255,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,4732420082.4707985,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,4746905309.646039,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,4749781266.7084255,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,4750713335.0188599,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,4759323283.3130608,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,4782838722.7686605,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,4797186456.9613276,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,4816602755.8511248,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,4820066828.6075144,0.2222222222222222
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,4853551904.7591534,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,4873320147.9572964,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,4886508960.5172968,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,4894417219.6076078,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,4919739202.186985,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,4927973917.2532206,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,4928293194.2756939,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,4929771563.866209,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,4931883119.990303,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,4949173987.8505421,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,4956899145.0105991,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,4965255934.399847,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,4992224128.5510368,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,4996076566.476635,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,4998020709.0374222,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,5025645228.4844294,0.1111111111111111
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,5033585368.9029408,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,5037078169.3563757,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,5072993665.8883648,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,5125440986.4320822,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,5177780961.2517061,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,5186004997.3468065,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,5186665424.4723873,0.2222222222222222
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,5222912503.0301533,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,5223439817.5225163,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,5239611265.8894825,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,5246354793.0009203,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,5246354793.0009203,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,5257415387.9386463,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,5267399729.7842283,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,5279734564.5565014,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,5285041975.9246206,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,5291016366.5891027,0.2222222222222222
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,5316590860.3517256,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,5318564300.2937965,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,5352353486.9323378,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,5353389777.3331585,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,5354031826.5467243,0.0
